id_expediente,id_contrato,id_renglon,marco_legal,tipo_proceso,fecha_sancion_normativa,fecha_publicacion_normativa,fecha_inicio_contrato,fecha_fin_contrato,item,descripcion_item,precio_unitario_item,moneda_precio_unitario_item,cantidad_item,unidad_medida_item,monto_total_renglon,monto_total_contrato,moneda_monto_contrato,monto_total_proceso,unidad_ejecutora,organismo_normativa,proveedor_razon_social,proveedor_cuit,URL
2020-12961572-GCABA-HGAPP,347.0,1.0,433/16,gasto,2020-05-20,2020-05-26,,,"AMPOLLAS DE VIDRIO
Rivero0, cont. Solución de fosfato de sodio (3 mmol p/ml)","AMPOLLAS DE VIDRIO
Rivero0, cont. Solución de fosfato de sodio (3 mmol p/ml); estéril y libre de pirógenos",,,50.0,u,37500.0,37500.0,ARS,37500.0,,HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO,casa otto hess s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518654
EE-2019-17569365-DGCTFS,348.0,1.0,433/16,gasto,2020-05-20,2020-05-26,01-01-2020,31-01-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",36896.0,ARS,,paciente,,266220.0,ARS,266220.0,,DIRECCION GENERAL COORDINACION TECNOLOGIAS Y FINANCIAMIENTO EN SALUD,geriatrico cañada de gomez s.r.l (elit),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518675
EE-2019-17569365-DGCTFS,348.0,2.0,433/16,gasto,2020-05-20,2020-05-26,01-01-2020,31-01-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",42414.0,ARS,,paciente,,266220.0,ARS,266220.0,,DIRECCION GENERAL COORDINACION TECNOLOGIAS Y FINANCIAMIENTO EN SALUD,geriatrico cañada de gomez s.r.l (elit),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518675
EE-2019-17569365-DGCTFS,348.0,3.0,433/16,gasto,2020-05-20,2020-05-26,01-02-2020,31-03-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",38883.0,ARS,,paciente,,266220.0,ARS,266220.0,,DIRECCION GENERAL COORDINACION TECNOLOGIAS Y FINANCIAMIENTO EN SALUD,geriatrico cañada de gomez s.r.l (elit),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518675
EE-2019-17569365-DGCTFS,348.0,4.0,433/16,gasto,2020-05-20,2020-05-26,01-02-2020,31-03-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",44698.0,ARS,,paciente,,266220.0,ARS,266220.0,,DIRECCION GENERAL COORDINACION TECNOLOGIAS Y FINANCIAMIENTO EN SALUD,geriatrico cañada de gomez s.r.l (elit), ,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518675
EX-2017-15468272-SSAPAC,349.0,1.0,433/16,gasto,2020-05-21,2020-05-26,01-04-2020,30-04-2020,Servicio deTraslado jornada simple,Servicio deTraslado de los Técnicos de Laboratorio,4000.0,ARS,,,,336000.0,ARS,624000.0,,SUBSECRETARÍA ATENCIÓN PRIMARIA AMBULATORIA Y COMUNITARIA,transportes el sol,27-16213814-1,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518717
EX-2017-15468272-SSAPAC,349.0,2.0,433/16,gasto,2020-05-21,2020-05-26,01-04-2020,30-04-2020,Servicio deTraslado jornada extendida,Servicio deTraslado de los Técnicos de Laboratorio,6000.0,ARS,,,,336000.0,ARS,624000.0,,SUBSECRETARÍA ATENCIÓN PRIMARIA AMBULATORIA Y COMUNITARIA,transportes el sol,27-16213814-1,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518717
EE-2019-25861955-DGCTFS,350.0,1.0,433/16,gasto,2020-05-21,2020-05-26,01-01-2020,31-01-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",36896.0,ARS,,paciente,,1020184.0,ARS,2959568.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san marcos,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518751
EE-2019-25861955-DGCTFS,350.0,2.0,433/16,gasto,2020-05-21,2020-05-26,01-01-2020,31-01-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",42414.0,ARS,,paciente,,1020184.0,ARS,2959568.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san marcos,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518751
EE-2019-25861955-DGCTFS,350.0,3.0,433/16,gasto,2020-05-21,2020-05-26,01-02-2020,31-03-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",38883.0,ARS,,paciente,,1020184.0,ARS,2959568.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san marcos,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518751
EE-2019-25861955-DGCTFS,350.0,4.0,433/16,gasto,2020-05-21,2020-05-26,01-02-2020,31-03-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",44698.0,ARS,,paciente,,1020184.0,ARS,2959568.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san marcos,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518751
EE-2019-25861955-DGCTFS,351.0,1.0,433/16,gasto,2020-05-21,2020-05-29,,,"Puesta en servicio del Sistema de detección y extinción de la
instalación contra incendio","Puesta en servicio del Sistema de detección y extinción de la
instalación contra incendio del Centro de Alojamiento Provisorio de Contraventores",,,,,1939384.0,1939384.0,ARS,2959568.0,,SUBSECRETARIA DE JUSTICIA,qbicar s.r.l,30-71542474-2,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519016
14900864-MGEYA-ASINF-2017,352.0,1.0,433/16,gasto,2020-05-22,2020-05-27,01-03-2020,30-04-2020,"Servicios de enlaces de acceso y transporte
IP/MPLS","Provisión de Servicios de enlaces de acceso y transporte
IP/MPLS, para conformar la infraestructura de comunicaciones requerida para la
continuidad de la RED DEL GCABA de tecnología MPLS",,,,,3991079.0,3991079.0,ARS,7982158.0,,DIRECCIÓN GENERAL DE INFRAESTRUCTURA - ASINF,telefonica de argentina s.a,30-63945397-5,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518779
14900864-MGEYA-ASINF-2017,353.0,2.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,29-02-2020,"Servicios de enlaces de acceso y transporte
IP/MPLS","Provisión de Servicios de enlaces de acceso y transporte
IP/MPLS, para conformar la infraestructura de comunicaciones requerida para la
continuidad de la RED DEL GCABA de tecnología MPLS",,,,,3991079.0,3991079.0,ARS,7982158.0,,DIRECCIÓN GENERAL DE INFRAESTRUCTURA - ASINF,telefonica de argentina s.a,30-63945397-5,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518780
EE-2019-25860877-DGCTFS,354.0,1.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,31-01-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",36896.0,ARS,,,,1886036.0,ARS,2301431.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san martin,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518837
EE-2019-25860877-DGCTFS,354.0,2.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,31-01-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",42414.0,ARS,,,,1886036.0,ARS,2301431.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san martin,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518837
EE-2019-25860877-DGCTFS,354.0,3.0,433/16,gasto,2020-05-22,2020-05-27,01-02-2020,31-03-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",38883.0,ARS,,,,1886036.0,ARS,2301431.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san martin,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518837
EE-2019-25860877-DGCTFS,354.0,4.0,433/16,gasto,2020-05-22,2020-05-27,01-02-2020,31-03-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",44698.0,ARS,,,,1886036.0,ARS,2301431.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,geriatrico san martin,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518837
EE-2019-17569749-DGCTFS,355.0,1.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,31-01-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",36896.0,ARS,,,,2823080.0,ARS,3715760.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,dama fe s.r.l (geriatrico santaisabel),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518838
EE-2019-17569749-DGCTFS,355.0,2.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,31-01-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",42414.0,ARS,,,,2823080.0,ARS,3715760.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,dama fe s.r.l (geriatrico santaisabel),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518838
EE-2019-17569749-DGCTFS,355.0,3.0,433/16,gasto,2020-05-22,2020-05-27,01-02-2020,31-03-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",38883.0,ARS,,,,2823080.0,ARS,3715760.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,dama fe s.r.l (geriatrico santaisabel),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518838
EE-2019-17569749-DGCTFS,355.0,4.0,433/16,gasto,2020-05-22,2020-05-27,01-02-2020,31-03-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",44698.0,ARS,,,,2823080.0,ARS,3715760.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,dama fe s.r.l (geriatrico santaisabel),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518838
EE-2019-25861137-DGCTFS,356.0,1.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,31-01-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",36896.0,ARS,,,,1756826.0,ARS,2137706.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,residencia geriatrica santa maria,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518839
EE-2019-25861137-DGCTFS,356.0,2.0,433/16,gasto,2020-05-22,2020-05-27,01-01-2020,31-01-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",42414.0,ARS,,,,1756826.0,ARS,2137706.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,residencia geriatrica santa maria,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518839
EE-2019-25861137-DGCTFS,356.0,3.0,433/16,gasto,2020-05-22,2020-05-27,01-02-2020,31-03-2020,Residencia para Adultos Mayores,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",38883.0,ARS,,,,1756826.0,ARS,2137706.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,residencia geriatrica santa maria,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518839
EE-2019-25861137-DGCTFS,356.0,4.0,433/16,gasto,2020-05-22,2020-05-27,01-02-2020,31-03-2020,Residencia para Adultos Mayores con Asistencia Psicogeriátrica,"Servicio de residencia para adultos mayores, beneficiarios INLUIR SALUD, cápita
CABA",44698.0,ARS,,,,1756826.0,ARS,2137706.0,,SUBSECRETARIA PLANIFICACION SANITARIA Y GESTION EN RED,residencia geriatrica santa maria,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518839
EE-2018-22822481-SSAH,357.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-02-2020,29-02-2020,"servicio de
atención médica con alojamiento","servicio de
atención médica con alojamiento",58000.0,ARS,1.0,paciente,58000.0,58000.0,ARS,87000.0,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,abuela grande s.r.l,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518906
EE-2018-15615267-SSAH,358.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-02-2020,29-02-2020,"servicio de
atención médica con alojamiento","servicio de
atención médica con alojamiento",50000.0,ARS,1.0,paciente,50000.0,50000.0,ARS,150000.0,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,abuela grande s.r.l,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518907
EE24869368-DGCTFS-2019,359.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-01-2020,29-02-2020,sesión de Hemodiálisis Crónica (HDC),"sesión de Hemodiálisis Crónica (HDC) para pacientes
INCLUIR SALUD, cápita CABA",5022.0,ARS,,sesion,,4496866.2,ARS,4496866.2,,MINISTERIO DE SALUD,diaverum argentina s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518935
EE24869368-DGCTFS-2019,359.0,2.0,433/16,gasto,2020-05-22,2020-05-28,01-01-2020,29-02-2020,Diálisis Peritoneal Ambulatoria Continua (DPAC) ,"Diálisis Peritoneal Ambulatoria Continua (DPAC) para pacientes
INCLUIR SALUD, cápita CABA",72540.0,ARS,,sesion,,4496866.2,ARS,4496866.2,,MINISTERIO DE SALUD,diaverum argentina s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518935
EE24869368-DGCTFS-2019,359.0,3.0,433/16,gasto,2020-05-22,2020-05-28,01-01-2020,29-02-2020,Traslado,"Traslado para pacientes
INCLUIR SALUD, cápita CABA",27.9,ARS,,km,,4496866.2,ARS,4496866.2,,MINISTERIO DE SALUD,diaverum argentina s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518935
EE-2020-12942902-MSGC,360.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-03-2020,31-03-2020,Servicio de Limpieza General e Integral,"Servicio de Limpieza General e Integral, en el Hospital de Salud Mental José T. Borda",,,,,4896501.9,4896501.9,ARS,4896501.9,,MINISTERIO DE SALUD,manila s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518936
EE-2020-13418283-MSGC,361.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-04-2020,30-04-2020,Servicio de Limpieza General e Integral,"Servicio de Limpieza en el Hospital Infanto Juvenil ""Dra. Carolina Tobar García""",,,,,1912696.06,1912696.06,ARS,1912696.06,,MINISTERIO DE SALUD,gente de limpieza s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518937
2019-15784415-DGCTFS,362.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-03-2020,31-03-2020,sesión de Hemodiálisis Crónica (HDC),"sesión de Hemodiálisis Crónica (HDC) para pacientes
INCLUIR SALUD, cápita CABA",5022.0,ARS,,sesion,,2953047.6,ARS,8436150.9,,MINISTERIO DE SALUD,fresenius medical care argentina s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518938
2019-15784415-DGCTFS,362.0,2.0,433/16,gasto,2020-05-22,2020-05-28,01-03-2020,31-03-2020,Diálisis Peritoneal Ambulatoria Continua (DPAC) ,"Diálisis Peritoneal Ambulatoria Continua (DPAC) para pacientes
INCLUIR SALUD, cápita CABA",72540.0,ARS,,sesion,,2953047.6,ARS,8436150.9,,MINISTERIO DE SALUD,fresenius medical care argentina s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518938
2019-15784415-DGCTFS,362.0,3.0,433/16,gasto,2020-05-22,2020-05-28,01-03-2020,31-03-2020,Traslado,"Traslado para pacientes
INCLUIR SALUD, cápita CABA",27.9,ARS,,km,,2953047.6,ARS,8436150.9,,MINISTERIO DE SALUD,fresenius medical care argentina s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518938
3631973-MGEYA-ASINF-2018,363.0,1.0,433/16,gasto,2020-05-22,2020-05-28,01-03-2020,31-05-2020,"soporte técnico para
sistema de control de acceso, visita y presentismo","Servicio de soporte técnico para
sistema de control de acceso, visita y presentismo para los sitios y equipos dispuestos
en la Ciudad Autónoma de Buenos Aires",,,,,618819.0,618819.0,ARS,618819.0,,DIRECCIÓN GENERAL DE INFRAESTRUCTURA - ASINF,prevent solution s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518858
2020-13115571-GCABA-HGAPP,364.0,1.0,433/16,gasto,2020-05-22,2020-05-29,,,ARIPIPRAZOL 15 mg comp Beta,ARIPIPRAZOL 15 mg comp Beta,,,500.0,u,,62110.0,ARS,62110.0,,HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO,alpha medical group s.r.l,30-71187832-3,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518969
2020-13115571-GCABA-HGAPP,364.0,2.0,433/16,gasto,2020-05-22,2020-05-29,,,ACICLOVIR 800 mg comp Lafedar,ACICLOVIR 800 mg comp Lafedar,,,400.0,u,,62110.0,ARS,62110.0,,HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO,alpha medical group s.r.l,30-71187832-3,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518969
2020-13115571-GCABA-HGAPP,364.0,3.0,433/16,gasto,2020-05-22,2020-05-29,,,HALOPERIDOL 150 mg decanoato x 3 ml amp. Denver ,HALOPERIDOL 150 mg decanoato x 3 ml amp. Denver ,,,50.0,u,,62110.0,ARS,62110.0,,HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO,alpha medical group s.r.l,30-71187832-3,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518969
2020-13115571-GCABA-HGAPP,364.0,4.0,433/16,gasto,2020-05-22,2020-05-29,,,LITIO CARBONATO 450 mg comp. LP Ariston,LITIO CARBONATO 450 mg comp. LP Ariston,,,500.0,u,,62110.0,ARS,62110.0,,HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO,alpha medical group s.r.l,30-71187832-3,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518969
EE-2019-25981594-SSAH,365.0,1.0,433/16,gasto,2020-05-26,2020-05-28,01-02-2020,29-02-2020,servicio de atención con alojamiento,servicio de atención con alojamiento,51200.0,ARS,1.0,paciente,51200.0,51200.0,ARS,153600.0,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,residencia geriatrica la trinidad,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518909
EE-2019-25982766-SSAH,366.0,1.0,433/16,gasto,2020-05-26,2020-05-28,01-02-2020,29-02-2020,servicio de atención médica con alojamiento,servicio de atención médica con alojamiento,48000.0,ARS,1.0,paciente,48000.0,48000.0,ARS,144000.0,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,residencia geriatrica la trinidad,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/518910
EE-2020-12157401-MSGC,367.0,1.0,433/16,gasto,2020-05-26,2020-05-29,01-03-2020,31-03-2020,Servicio de Limpieza Integral de Áreas Verdes ,"Servicio de Limpieza Integral de Áreas Verdes en el Hospital de Salud Mental ""José T.Borda""",,,,,1064856.0,1064856.0,ARS,1064856.0,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,logistical s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519017
EE-2020-12943072-MSGC,368.0,1.0,433/16,gasto,2020-05-26,2020-05-29,01-03-2020,31-03-2020,Servicio de Limpieza ,"Servicio de Limpieza en el Hospital de Gastroenterología ""Dr. Carlos B. Udaondo""",,,,,2142219.58,2142219.58,ARS,2142219.58,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,manila s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519018
EE-2020-12156938-MSGC,369.0,1.0,433/16,gasto,2020-05-26,2020-05-29,01-02-2020,29-02-2020,Servicio de Gestión y Mantenimiento de Espacios Verdes,"Servicio de Gestión y Mantenimiento de Espacios Verdes, en el Hospital de SaludMental ""Dr. Braulio Moyano""",,,,,723282.96,723282.96,ARS,723282.96,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,logistical s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519019
EX-2020-12157144-GCABA-MSGC,370.0,1.0,433/16,gasto,2020-05-26,2020-05-29,01-03-2020,31-03-2020,Servicio de Gestión y Mantenimiento de Espacios Verdes,"Servicio de Gestión y Mantenimiento de Espacios Verdes"", en el Hospital de SaludMental ""Dr. Braulio Moyano""",,,,,723282.96,723282.96,ARS,723282.96,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,logistical s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519020
EE-2020-13418122-MSGC,371.0,1.0,433/16,gasto,2020-05-26,2020-05-29,01-03-2020,31-03-2020,Servicio de Limpieza,"Servicio de Limpieza en el Hospital Infanto Juvenil ""Dra. Carolina Tobar García""",,,,,1912696.06,1912696.06,ARS,1912696.06,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,gente de limpieza s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519021
EE-2020-13230130-MSGC,372.0,1.0,433/16,gasto,2020-05-26,2020-05-29,01-04-2020,30-04-2020,Servicio de Limpieza General e Integral,"Servicio de Limpieza General e Integral, en el Centro de Salud Mental N° 3 ""ArturoAmeghino""",,,,,474530.0,474530.0,ARS,474530.0,,SUBSECRETARÍA ATENCIÓN HOSPITALARIA,amb sur s.a,,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519022
EE-2020-13161029-DGATP,373.0,1.0,433/16,gasto,2020-05-27,2020-05-29,01-04-2020,30-04-2020,servicio de provisiónde medicamentos,servicio de provisiónde medicamentos a las víctimas de la tragedia de Cromañón y sus familiares ,,,,,,2294171.48,ARS,2294171.48,,SUBSECRETARÍA ATENCIÓN PRIMARIA AMBULATORIA Y COMUNITARIA,asociacion propietarios defarmacias argentinas (asofar),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519012
EE-2020-13161029-DGATP,373.0,2.0,433/16,gasto,2020-05-27,2020-05-29,01-04-2020,30-04-2020,servicio de provisiónde medicamentos,servicio de provisión de medicamentos a pacientes del Programa Incluir Salud,,,,,,2294171.48,ARS,2294171.48,,SUBSECRETARÍA ATENCIÓN PRIMARIA AMBULATORIA Y COMUNITARIA,asociacion propietarios defarmacias argentinas (asofar),,https://boletinoficial.buenosaires.gob.ar/normativaba/norma/519012
